asset_id,failure_event_id,event_date,downtime_hours,truck_roll_cost,repair_cost,estimated_customers_impacted,estimated_revenue_loss,sla_breach_flag,notes
GEN_0051,FAIL_000251,2023-11-09,6.27,200.02,895.06,19,3102.41,0,Synthetic business impact estimate
GEN_0051,FAIL_000252,2024-02-04,1.7,174.05,1039.48,3,97.86,0,Synthetic business impact estimate
GEN_0051,FAIL_000253,2024-04-05,15.39,238.81,2172.11,7,2786.85,0,Synthetic business impact estimate
GEN_0051,FAIL_000254,2024-06-28,6.07,142.6,587.3,18,2330.43,0,Synthetic business impact estimate
GEN_0051,FAIL_000255,2025-07-17,11.38,178.07,1390.25,14,6644.25,0,Synthetic business impact estimate
GEN_0051,FAIL_000256,2025-11-06,11.55,151.84,1778.79,5,1913.4,0,Synthetic business impact estimate
GEN_0051,FAIL_000257,2025-11-24,7.35,241.58,1085.6,18,2918.47,0,Synthetic business impact estimate
GEN_0052,FAIL_000258,2023-05-28,6.38,206.4,1196.33,10,1659.91,0,Synthetic business impact estimate
GEN_0052,FAIL_000259,2023-06-02,6.22,134.02,757.67,15,2241.07,0,Synthetic business impact estimate
GEN_0052,FAIL_000260,2023-06-27,4.24,266.86,349.81,3,409.72,0,Synthetic business impact estimate
GEN_0052,FAIL_000261,2024-04-11,13.14,204.02,1637.91,8,2166.75,0,Synthetic business impact estimate
GEN_0052,FAIL_000262,2024-06-25,6.57,137.66,953.5,10,1690.45,0,Synthetic business impact estimate
GEN_0052,FAIL_000263,2024-07-15,7.76,198.26,1904.71,13,2124.38,0,Synthetic business impact estimate
GEN_0052,FAIL_000264,2024-11-24,5.82,199.22,916.45,11,2110.12,0,Synthetic business impact estimate
GEN_0052,FAIL_000265,2025-03-02,10.68,175.0,1805.94,7,1774.61,0,Synthetic business impact estimate
GEN_0052,FAIL_000266,2025-03-12,14.85,180.23,1603.96,6,2426.34,0,Synthetic business impact estimate
GEN_0052,FAIL_000267,2025-11-19,7.27,122.28,1472.79,3,610.28,0,Synthetic business impact estimate
GEN_0053,FAIL_000268,2023-03-19,5.14,136.58,643.86,23,3747.07,0,Synthetic business impact estimate
GEN_0053,FAIL_000269,2023-10-13,9.03,158.75,1969.09,12,4450.26,0,Synthetic business impact estimate
GEN_0053,FAIL_000270,2025-06-23,2.27,180.33,788.69,7,466.91,0,Synthetic business impact estimate
GEN_0054,FAIL_000271,2023-04-01,1.89,198.65,856.27,31,2424.05,0,Synthetic business impact estimate
GEN_0054,FAIL_000272,2023-05-17,7.52,133.07,1042.76,15,2314.27,1,Synthetic business impact estimate
GEN_0054,FAIL_000273,2023-07-17,4.33,210.18,1253.91,16,1786.76,0,Synthetic business impact estimate
GEN_0054,FAIL_000274,2024-02-11,7.25,122.96,806.07,21,6162.54,1,Synthetic business impact estimate
GEN_0054,FAIL_000275,2024-05-20,1.97,215.58,593.76,13,935.38,0,Synthetic business impact estimate
GEN_0054,FAIL_000276,2024-05-21,2.56,207.65,574.53,25,1718.49,0,Synthetic business impact estimate
GEN_0054,FAIL_000277,2025-03-22,1.38,165.35,368.89,21,1156.51,0,Synthetic business impact estimate
GEN_0054,FAIL_000278,2025-06-11,7.35,129.0,1288.46,12,2666.92,1,Synthetic business impact estimate
GEN_0054,FAIL_000279,2025-11-14,3.51,120.89,685.32,16,1919.53,0,Synthetic business impact estimate
GEN_0055,FAIL_000280,2023-05-20,9.27,122.97,2029.25,11,2054.63,0,Synthetic business impact estimate
GEN_0055,FAIL_000281,2023-10-17,2.68,171.8,1124.95,5,561.3,0,Synthetic business impact estimate
GEN_0055,FAIL_000282,2023-10-30,2.1,196.09,1116.93,12,585.41,0,Synthetic business impact estimate
GEN_0055,FAIL_000283,2024-06-14,9.29,193.5,1374.91,8,2234.06,0,Synthetic business impact estimate
GEN_0055,FAIL_000284,2025-01-09,8.44,177.38,1133.87,17,3888.28,0,Synthetic business impact estimate
GEN_0055,FAIL_000285,2025-04-11,8.28,169.97,365.87,8,2062.6,0,Synthetic business impact estimate
GEN_0056,FAIL_000286,2023-07-10,9.14,233.27,716.15,34,12174.7,1,Synthetic business impact estimate
GEN_0056,FAIL_000287,2023-08-30,8.2,178.04,1256.17,6,1751.11,1,Synthetic business impact estimate
GEN_0056,FAIL_000288,2023-12-28,6.91,135.67,573.96,18,2436.65,1,Synthetic business impact estimate
GEN_0056,FAIL_000289,2024-01-12,6.56,171.32,992.98,25,6397.92,1,Synthetic business impact estimate
GEN_0056,FAIL_000290,2024-03-01,5.72,244.71,1138.2,12,1835.21,0,Synthetic business impact estimate
GEN_0056,FAIL_000291,2024-12-15,8.69,161.11,984.8,22,6788.01,1,Synthetic business impact estimate
GEN_0056,FAIL_000292,2025-08-12,9.28,160.0,1573.22,17,6036.82,1,Synthetic business impact estimate
GEN_0057,FAIL_000293,2023-10-10,7.63,195.62,1056.1,8,1170.8,0,Synthetic business impact estimate
GEN_0057,FAIL_000294,2023-10-16,6.86,177.51,745.32,3,637.26,0,Synthetic business impact estimate
GEN_0058,FAIL_000295,2023-05-25,3.52,221.59,805.3,14,1280.39,0,Synthetic business impact estimate
GEN_0058,FAIL_000296,2024-09-27,12.73,173.2,1215.97,3,1402.31,0,Synthetic business impact estimate
GEN_0058,FAIL_000297,2025-06-04,10.44,206.49,885.47,6,2474.81,0,Synthetic business impact estimate
GEN_0059,FAIL_000298,2023-07-06,8.89,197.59,1859.12,15,2867.54,0,Synthetic business impact estimate
GEN_0059,FAIL_000299,2024-02-22,3.36,112.12,976.29,3,208.05,0,Synthetic business impact estimate
GEN_0059,FAIL_000300,2024-03-27,5.79,147.88,549.55,8,861.21,0,Synthetic business impact estimate
GEN_0059,FAIL_000301,2024-03-30,2.68,177.6,1092.57,13,1131.76,0,Synthetic business impact estimate
GEN_0059,FAIL_000302,2025-04-23,5.97,215.58,1257.66,3,393.71,0,Synthetic business impact estimate
GEN_0059,FAIL_000303,2025-12-19,4.62,137.52,1135.61,3,510.98,0,Synthetic business impact estimate
GEN_0059,FAIL_000304,2025-12-19,5.89,176.1,1062.33,3,512.32,0,Synthetic business impact estimate
GEN_0060,FAIL_000305,2025-12-22,1.32,147.46,1300.54,15,573.59,0,Synthetic business impact estimate
GEN_0061,FAIL_000306,2023-06-15,9.27,119.48,1415.01,16,2983.04,1,Synthetic business impact estimate
GEN_0062,FAIL_000307,2023-11-23,5.38,148.34,515.16,8,1594.57,0,Synthetic business impact estimate
GEN_0062,FAIL_000308,2023-12-09,9.2,138.97,1218.37,8,1387.8,0,Synthetic business impact estimate
GEN_0062,FAIL_000309,2024-06-26,8.12,184.1,669.45,12,2987.32,0,Synthetic business impact estimate
GEN_0062,FAIL_000310,2024-08-30,1.0,260.8,1067.63,7,183.01,0,Synthetic business impact estimate
GEN_0062,FAIL_000311,2024-10-19,6.12,156.48,1283.42,3,767.22,0,Synthetic business impact estimate
GEN_0062,FAIL_000312,2025-05-15,6.42,209.04,1071.34,3,412.84,0,Synthetic business impact estimate
GEN_0062,FAIL_000313,2025-10-13,10.17,224.67,1614.8,3,801.65,0,Synthetic business impact estimate
GEN_0063,FAIL_000314,2023-07-30,6.05,173.53,870.91,4,972.15,0,Synthetic business impact estimate
GEN_0063,FAIL_000315,2024-01-18,7.31,146.16,1549.51,16,4742.03,0,Synthetic business impact estimate
GEN_0063,FAIL_000316,2025-02-24,9.07,188.63,731.15,16,3939.91,0,Synthetic business impact estimate
GEN_0064,FAIL_000317,2024-04-03,5.69,265.74,901.01,8,1786.05,0,Synthetic business impact estimate
GEN_0064,FAIL_000318,2024-07-27,8.74,223.17,1233.85,7,1394.56,1,Synthetic business impact estimate
GEN_0064,FAIL_000319,2024-12-09,8.49,168.73,1175.75,19,4769.73,1,Synthetic business impact estimate
GEN_0064,FAIL_000320,2025-11-25,1.55,178.88,1104.13,9,290.67,0,Synthetic business impact estimate
GEN_0064,FAIL_000321,2025-12-05,6.95,177.43,649.03,17,4936.5,1,Synthetic business impact estimate
GEN_0065,FAIL_000322,2023-11-16,9.72,203.45,1369.79,14,3711.99,0,Synthetic business impact estimate
GEN_0065,FAIL_000323,2023-11-24,3.71,170.03,928.46,15,1956.76,0,Synthetic business impact estimate
GEN_0065,FAIL_000324,2024-06-17,9.74,160.29,724.27,3,963.54,0,Synthetic business impact estimate
GEN_0065,FAIL_000325,2024-09-08,4.44,161.86,467.1,18,2905.02,0,Synthetic business impact estimate
GEN_0065,FAIL_000326,2025-04-07,4.68,192.2,1086.2,12,2269.05,0,Synthetic business impact estimate
GEN_0065,FAIL_000327,2025-11-01,4.73,114.57,652.33,3,295.72,0,Synthetic business impact estimate
GEN_0066,FAIL_000328,2023-04-21,5.67,223.38,840.73,3,468.92,0,Synthetic business impact estimate
GEN_0066,FAIL_000329,2023-05-02,12.13,150.31,1802.3,16,4776.88,0,Synthetic business impact estimate
GEN_0066,FAIL_000330,2024-03-20,13.63,193.46,1282.02,13,3637.05,0,Synthetic business impact estimate
GEN_0066,FAIL_000331,2024-11-17,11.58,208.75,1106.16,4,1813.1,0,Synthetic business impact estimate
GEN_0067,FAIL_000332,2023-03-08,4.35,186.61,431.73,21,2551.09,0,Synthetic business impact estimate
GEN_0067,FAIL_000333,2023-06-17,7.41,178.46,776.4,12,3327.13,0,Synthetic business impact estimate
GEN_0067,FAIL_000334,2023-07-27,9.47,239.51,1982.44,8,2217.48,0,Synthetic business impact estimate
GEN_0067,FAIL_000335,2024-01-12,3.97,162.86,749.49,19,1873.12,0,Synthetic business impact estimate
GEN_0067,FAIL_000336,2024-04-19,2.85,179.56,1270.75,9,679.69,0,Synthetic business impact estimate
GEN_0067,FAIL_000337,2024-05-05,9.66,129.7,1456.19,10,3638.89,0,Synthetic business impact estimate
GEN_0067,FAIL_000338,2024-12-03,10.03,130.52,1609.21,3,1167.34,0,Synthetic business impact estimate
GEN_0067,FAIL_000339,2025-09-19,8.75,174.27,1433.37,3,572.8,0,Synthetic business impact estimate
GEN_0067,FAIL_000340,2025-12-24,6.17,197.11,766.34,5,817.7,0,Synthetic business impact estimate
GEN_0068,FAIL_000341,2024-05-14,2.33,251.15,997.24,14,776.68,0,Synthetic business impact estimate
GEN_0069,FAIL_000342,2023-09-01,12.81,173.4,1120.8,6,2274.02,0,Synthetic business impact estimate
GEN_0069,FAIL_000343,2024-03-17,5.61,183.27,720.73,11,1465.17,0,Synthetic business impact estimate
GEN_0069,FAIL_000344,2024-09-24,2.93,185.59,1133.38,7,747.42,0,Synthetic business impact estimate
GEN_0070,FAIL_000345,2023-09-20,11.65,171.51,1655.42,24,5656.3,0,Synthetic business impact estimate
GEN_0070,FAIL_000346,2024-09-26,3.37,160.92,543.43,5,565.23,0,Synthetic business impact estimate
GEN_0070,FAIL_000347,2024-10-13,5.95,167.15,1033.29,10,2183.68,0,Synthetic business impact estimate
GEN_0070,FAIL_000348,2024-10-22,7.75,171.22,590.63,10,2876.77,0,Synthetic business impact estimate
GEN_0070,FAIL_000349,2025-07-25,6.08,197.73,1224.53,7,1249.16,0,Synthetic business impact estimate
GEN_0070,FAIL_000350,2025-11-12,10.3,139.32,1565.56,29,11341.09,0,Synthetic business impact estimate
GEN_0071,FAIL_000351,2024-05-11,2.52,176.21,735.66,24,1306.48,0,Synthetic business impact estimate
GEN_0071,FAIL_000352,2024-06-05,7.92,232.18,653.49,14,2369.64,1,Synthetic business impact estimate
GEN_0071,FAIL_000353,2024-10-07,9.79,189.87,2025.07,30,10367.36,1,Synthetic business impact estimate
GEN_0071,FAIL_000354,2025-02-05,13.47,186.52,1927.35,17,5603.72,1,Synthetic business impact estimate
GEN_0072,FAIL_000355,2023-04-06,6.36,202.96,1159.24,3,530.5,0,Synthetic business impact estimate
GEN_0072,FAIL_000356,2024-02-21,10.25,185.39,1917.38,14,5267.48,0,Synthetic business impact estimate
GEN_0072,FAIL_000357,2025-03-22,2.37,201.83,606.85,3,142.43,0,Synthetic business impact estimate
GEN_0072,FAIL_000358,2025-03-25,1.62,179.03,1005.04,18,635.53,0,Synthetic business impact estimate
GEN_0072,FAIL_000359,2025-06-26,4.96,175.39,317.07,9,1869.96,0,Synthetic business impact estimate
GEN_0072,FAIL_000360,2025-09-27,5.64,182.08,1323.37,3,333.59,0,Synthetic business impact estimate
GEN_0073,FAIL_000361,2024-06-14,5.69,193.03,1002.03,12,1814.68,0,Synthetic business impact estimate
GEN_0073,FAIL_000362,2024-11-04,6.22,123.58,986.59,3,391.31,0,Synthetic business impact estimate
GEN_0073,FAIL_000363,2025-11-25,4.68,126.61,1028.75,16,1862.48,0,Synthetic business impact estimate
GEN_0074,FAIL_000364,2023-08-15,2.04,202.99,890.77,13,751.77,0,Synthetic business impact estimate
GEN_0074,FAIL_000365,2023-08-28,5.4,153.04,996.53,24,3852.3,0,Synthetic business impact estimate
GEN_0074,FAIL_000366,2024-05-18,14.32,151.9,1589.23,13,6444.64,1,Synthetic business impact estimate
GEN_0074,FAIL_000367,2024-08-12,10.63,302.42,888.69,25,9658.81,1,Synthetic business impact estimate
GEN_0074,FAIL_000368,2024-08-25,1.91,185.76,763.24,21,1046.83,0,Synthetic business impact estimate
GEN_0074,FAIL_000369,2025-08-31,5.41,207.78,673.67,19,1882.06,0,Synthetic business impact estimate
GEN_0075,FAIL_000370,2023-11-04,3.97,238.12,771.94,3,414.96,0,Synthetic business impact estimate
GEN_0075,FAIL_000371,2025-02-10,5.01,203.37,820.96,6,758.49,0,Synthetic business impact estimate
GEN_0075,FAIL_000372,2025-07-12,2.23,92.89,1350.29,11,752.23,0,Synthetic business impact estimate
GEN_0075,FAIL_000373,2025-10-03,6.77,274.89,758.12,20,3736.9,0,Synthetic business impact estimate
GEN_0076,FAIL_000374,2023-01-29,3.88,204.03,796.95,12,1632.14,0,Synthetic business impact estimate
GEN_0076,FAIL_000375,2023-02-08,6.26,219.9,732.73,3,396.99,0,Synthetic business impact estimate
GEN_0076,FAIL_000376,2024-01-09,7.94,211.61,1556.63,10,1498.97,0,Synthetic business impact estimate
GEN_0076,FAIL_000377,2024-05-23,11.22,194.29,1827.24,3,712.97,0,Synthetic business impact estimate
GEN_0076,FAIL_000378,2024-06-25,9.12,176.47,890.88,20,5332.05,0,Synthetic business impact estimate
GEN_0076,FAIL_000379,2024-11-28,9.08,228.91,1444.99,7,2117.39,0,Synthetic business impact estimate
GEN_0076,FAIL_000380,2024-12-07,3.94,208.55,1095.74,3,219.36,0,Synthetic business impact estimate
GEN_0076,FAIL_000381,2025-01-11,9.02,156.5,1356.76,28,6912.38,0,Synthetic business impact estimate
GEN_0076,FAIL_000382,2025-03-19,9.76,116.91,340.76,16,6011.33,0,Synthetic business impact estimate
GEN_0076,FAIL_000383,2025-06-03,3.31,263.3,535.3,11,924.18,0,Synthetic business impact estimate
GEN_0076,FAIL_000384,2025-12-24,8.77,182.44,864.72,14,4435.49,0,Synthetic business impact estimate
GEN_0077,FAIL_000385,2024-05-03,7.32,142.53,1088.1,22,5557.77,1,Synthetic business impact estimate
GEN_0078,FAIL_000386,2023-12-25,3.4,89.63,669.01,3,257.92,0,Synthetic business impact estimate
GEN_0078,FAIL_000387,2024-09-20,5.72,183.75,120.0,7,1604.27,0,Synthetic business impact estimate
GEN_0078,FAIL_000388,2024-10-02,8.61,276.54,887.83,3,812.34,0,Synthetic business impact estimate
GEN_0078,FAIL_000389,2024-10-16,6.51,181.9,750.88,9,1126.1,0,Synthetic business impact estimate
GEN_0078,FAIL_000390,2025-04-16,8.55,178.17,1166.57,4,1049.88,0,Synthetic business impact estimate
GEN_0078,FAIL_000391,2025-05-02,6.06,167.74,547.79,6,1506.34,0,Synthetic business impact estimate
GEN_0078,FAIL_000392,2025-09-21,7.07,219.35,1402.26,6,1087.07,0,Synthetic business impact estimate
GEN_0078,FAIL_000393,2025-11-07,6.27,138.38,895.57,11,2722.15,0,Synthetic business impact estimate
GEN_0079,FAIL_000394,2023-07-10,6.66,170.84,1287.91,3,519.93,0,Synthetic business impact estimate
GEN_0079,FAIL_000395,2023-09-07,9.31,132.34,1054.71,10,1939.59,0,Synthetic business impact estimate
GEN_0079,FAIL_000396,2024-09-11,8.7,188.07,906.03,5,903.59,0,Synthetic business impact estimate
GEN_0079,FAIL_000397,2025-03-11,5.81,162.55,907.74,8,1905.49,0,Synthetic business impact estimate
GEN_0079,FAIL_000398,2025-05-11,12.85,204.53,2521.59,7,2016.5,0,Synthetic business impact estimate
GEN_0080,FAIL_000399,2023-07-06,2.35,202.27,356.52,15,1409.33,0,Synthetic business impact estimate
GEN_0080,FAIL_000400,2023-08-08,13.45,154.91,1823.63,14,6751.68,1,Synthetic business impact estimate
GEN_0080,FAIL_000401,2023-12-01,12.83,124.88,1101.2,5,1736.72,1,Synthetic business impact estimate
GEN_0080,FAIL_000402,2023-12-24,8.11,167.57,1693.37,21,6432.92,1,Synthetic business impact estimate
GEN_0080,FAIL_000403,2024-02-29,4.84,131.47,1037.39,27,3922.05,0,Synthetic business impact estimate
GEN_0081,FAIL_000404,2024-06-27,6.25,172.61,815.54,19,4848.36,0,Synthetic business impact estimate
GEN_0081,FAIL_000405,2025-12-18,9.12,185.85,1912.25,19,4116.93,0,Synthetic business impact estimate
GEN_0082,FAIL_000406,2024-06-16,6.64,161.51,653.96,29,7026.41,1,Synthetic business impact estimate
GEN_0082,FAIL_000407,2024-10-16,1.0,178.51,982.07,6,184.17,0,Synthetic business impact estimate
GEN_0082,FAIL_000408,2025-07-03,6.38,181.48,2135.64,34,7073.39,1,Synthetic business impact estimate
GEN_0083,FAIL_000409,2023-07-10,2.29,221.09,589.04,3,138.88,0,Synthetic business impact estimate
GEN_0083,FAIL_000410,2023-11-06,2.1,165.95,1743.05,17,1258.73,0,Synthetic business impact estimate
GEN_0083,FAIL_000411,2024-10-30,7.75,132.65,1481.94,12,3343.37,0,Synthetic business impact estimate
GEN_0083,FAIL_000412,2025-05-06,2.74,186.74,630.84,21,1051.15,0,Synthetic business impact estimate
GEN_0083,FAIL_000413,2025-08-25,1.0,114.9,908.56,3,73.71,0,Synthetic business impact estimate
GEN_0084,FAIL_000414,2023-02-10,3.22,181.24,688.42,21,2841.38,0,Synthetic business impact estimate
GEN_0084,FAIL_000415,2023-02-25,6.7,185.49,537.21,20,2946.41,1,Synthetic business impact estimate
GEN_0084,FAIL_000416,2024-09-07,11.58,208.39,1858.39,26,10324.84,1,Synthetic business impact estimate
GEN_0084,FAIL_000417,2025-02-19,1.0,183.62,712.87,11,272.23,0,Synthetic business impact estimate
GEN_0084,FAIL_000418,2025-10-05,5.04,121.69,422.39,3,589.18,0,Synthetic business impact estimate
GEN_0085,FAIL_000419,2024-05-23,1.12,202.85,819.95,13,571.23,0,Synthetic business impact estimate
GEN_0085,FAIL_000420,2024-09-25,5.25,172.46,857.02,3,456.05,0,Synthetic business impact estimate
GEN_0085,FAIL_000421,2025-05-23,6.72,217.9,846.62,20,4111.16,0,Synthetic business impact estimate
GEN_0085,FAIL_000422,2025-12-26,6.27,253.81,816.33,10,1707.66,0,Synthetic business impact estimate
GEN_0086,FAIL_000423,2023-03-28,9.79,250.17,1079.44,23,8730.26,0,Synthetic business impact estimate
GEN_0086,FAIL_000424,2024-03-08,5.85,188.61,1009.6,10,1111.44,0,Synthetic business impact estimate
GEN_0086,FAIL_000425,2024-10-04,7.47,136.41,1130.21,6,1607.06,0,Synthetic business impact estimate
GEN_0086,FAIL_000426,2025-05-01,8.81,240.19,1740.25,8,2233.49,0,Synthetic business impact estimate
GEN_0086,FAIL_000427,2025-09-08,6.4,195.96,864.92,19,2366.67,0,Synthetic business impact estimate
GEN_0087,FAIL_000428,2023-04-06,5.37,142.58,1416.37,26,3046.55,0,Synthetic business impact estimate
GEN_0087,FAIL_000429,2024-02-27,6.71,228.98,1190.34,22,2914.51,1,Synthetic business impact estimate
GEN_0087,FAIL_000430,2024-11-25,8.26,125.07,1162.62,30,9893.29,1,Synthetic business impact estimate
GEN_0087,FAIL_000431,2025-12-27,3.97,177.76,1406.88,33,3596.31,0,Synthetic business impact estimate
GEN_0088,FAIL_000432,2025-01-21,7.04,162.37,1081.06,22,4401.27,1,Synthetic business impact estimate
GEN_0088,FAIL_000433,2025-10-06,6.83,130.02,596.32,17,4096.83,1,Synthetic business impact estimate
GEN_0089,FAIL_000434,2024-03-27,11.4,129.16,1255.47,13,5798.8,0,Synthetic business impact estimate
GEN_0089,FAIL_000435,2024-05-02,5.64,201.54,659.4,3,705.65,0,Synthetic business impact estimate
GEN_0089,FAIL_000436,2024-06-22,1.95,173.24,376.8,3,206.71,0,Synthetic business impact estimate
GEN_0089,FAIL_000437,2024-08-07,5.27,177.04,811.71,11,1675.02,0,Synthetic business impact estimate
GEN_0089,FAIL_000438,2024-10-20,6.15,203.54,1045.91,3,641.31,0,Synthetic business impact estimate
GEN_0089,FAIL_000439,2025-01-21,7.75,245.33,1123.05,10,3021.53,0,Synthetic business impact estimate
GEN_0089,FAIL_000440,2025-01-27,9.25,158.29,1669.0,9,1996.54,0,Synthetic business impact estimate
GEN_0089,FAIL_000441,2025-04-14,9.56,162.17,1189.35,5,946.52,0,Synthetic business impact estimate
GEN_0089,FAIL_000442,2025-09-26,5.62,125.85,1628.62,3,582.97,0,Synthetic business impact estimate
GEN_0089,FAIL_000443,2025-10-13,7.46,168.63,951.96,8,2218.15,0,Synthetic business impact estimate
GEN_0090,FAIL_000444,2023-05-25,9.21,204.43,1239.88,10,3531.38,0,Synthetic business impact estimate
GEN_0090,FAIL_000445,2023-07-21,4.7,214.31,1187.88,4,522.03,0,Synthetic business impact estimate
GEN_0090,FAIL_000446,2024-03-29,7.51,254.78,1096.6,4,1089.03,0,Synthetic business impact estimate
GEN_0090,FAIL_000447,2024-05-29,10.23,172.68,977.3,3,863.08,0,Synthetic business impact estimate
GEN_0090,FAIL_000448,2024-09-05,6.03,88.97,1668.98,17,2643.87,0,Synthetic business impact estimate
GEN_0090,FAIL_000449,2025-04-16,8.7,147.93,1420.12,3,497.55,0,Synthetic business impact estimate
GEN_0091,FAIL_000450,2024-07-28,5.19,182.24,743.92,10,950.62,0,Synthetic business impact estimate
GEN_0091,FAIL_000451,2024-10-01,5.27,178.38,944.35,9,1075.38,0,Synthetic business impact estimate
GEN_0091,FAIL_000452,2025-01-05,5.4,216.05,629.66,6,689.83,0,Synthetic business impact estimate
GEN_0092,FAIL_000453,2023-09-01,1.0,311.56,503.23,20,773.43,0,Synthetic business impact estimate
GEN_0092,FAIL_000454,2024-09-04,11.72,179.43,643.77,10,2614.09,0,Synthetic business impact estimate
GEN_0092,FAIL_000455,2025-05-18,7.89,120.1,781.57,9,1831.92,0,Synthetic business impact estimate
GEN_0093,FAIL_000456,2023-07-12,10.37,118.27,2436.54,10,3419.74,0,Synthetic business impact estimate
