pm_event_id,asset_id,scheduled_date,completed_date,pm_date,pm_type,status,delay_days,ontime_flag,priority,labor_hours,labor_cost,material_cost,other_costs,total_cost,age_years_at_pm,region,environment_type,model
PM_000152,GEN_0016,2023-08-31,2023-09-10,2023-09-10,Routine Inspection,Completed,10,0,Normal,3.89,340.09,305.21,44.86,690.16,1.33,South,Rural,GENX-550
PM_000153,GEN_0016,2023-12-04,2023-12-18,2023-12-18,Oil & Filter,Completed,14,0,Normal,8.71,792.94,126.51,30.95,950.4,1.6,South,Rural,GENX-550
PM_000154,GEN_0016,2024-03-06,2024-03-26,2024-03-26,Load Bank Test,Completed,20,0,Normal,2.61,161.25,101.32,34.76,297.33,1.87,South,Rural,GENX-550
PM_000155,GEN_0016,2024-06-19,2024-06-23,2024-06-23,Oil & Filter,Completed,4,1,Normal,6.87,646.26,202.1,60.06,908.42,2.11,South,Rural,GENX-550
PM_000156,GEN_0016,2024-09-28,2024-09-30,2024-09-30,Oil & Filter,Completed,2,1,Normal,7.33,620.48,95.01,50.04,765.53,2.38,South,Rural,GENX-550
PM_000157,GEN_0016,2025-01-07,2025-01-24,2025-01-24,Routine Inspection,Completed,17,0,Normal,3.52,319.39,124.24,27.56,471.19,2.7,South,Rural,GENX-550
PM_000158,GEN_0016,2025-04-30,2025-05-03,2025-05-03,Oil & Filter,Completed,3,1,Normal,5.29,473.5,156.66,0.0,630.16,2.97,South,Rural,GENX-550
PM_000159,GEN_0016,2025-08-10,2025-08-18,2025-08-18,Quarterly Service,Completed,8,0,Normal,5.75,500.63,88.16,8.4,597.19,3.27,South,Rural,GENX-550
PM_000160,GEN_0016,2025-11-06,2025-11-15,2025-11-15,Oil & Filter,Completed,9,0,Normal,5.94,348.98,137.84,29.85,516.67,3.51,South,Rural,GENX-550
PM_000161,GEN_0017,2023-04-17,2023-04-19,2023-04-19,Oil & Filter,Completed,2,1,Normal,5.5,426.83,301.45,35.4,763.68,2.83,South,Coastal,CUM-500
PM_000162,GEN_0017,2023-08-22,2023-09-07,2023-09-07,Quarterly Service,Completed,16,0,Normal,6.5,555.58,257.73,56.52,869.83,3.22,South,Coastal,CUM-500
PM_000163,GEN_0017,2024-01-13,2024-01-23,2024-01-23,Quarterly Service,Completed,10,0,Normal,3.55,287.79,75.46,79.94,443.19,3.59,South,Coastal,CUM-500
PM_000164,GEN_0017,2024-06-01,2024-06-11,2024-06-11,Routine Inspection,Completed,10,0,Normal,3.95,283.73,132.19,15.57,431.49,3.98,South,Coastal,CUM-500
PM_000165,GEN_0017,2024-10-09,2024-10-11,2024-10-11,Oil & Filter,Completed,2,1,Normal,4.5,257.47,144.38,62.5,464.35,4.31,South,Coastal,CUM-500
PM_000166,GEN_0017,2025-02-11,2025-02-23,2025-02-23,Oil & Filter,Completed,12,0,Normal,4.4,260.61,96.58,18.22,375.41,4.68,South,Coastal,CUM-500
PM_000167,GEN_0017,2025-06-19,2025-06-30,2025-06-30,Routine Inspection,Completed,11,0,Normal,2.89,235.96,223.52,25.0,484.48,5.03,South,Coastal,CUM-500
PM_000168,GEN_0017,2025-11-02,2025-11-06,2025-11-06,Routine Inspection,Completed,4,1,Normal,8.13,553.93,126.33,19.58,699.84,5.38,South,Coastal,CUM-500
PM_000169,GEN_0018,2023-02-23,2023-02-22,2023-02-22,Quarterly Service,Completed,-1,1,Normal,5.5,467.85,35.79,92.34,595.98,7.2,East,Coastal,KOH-400
PM_000170,GEN_0018,2023-05-27,2023-05-28,2023-05-28,Load Bank Test,Completed,1,1,Normal,5.02,431.37,179.74,34.64,645.75,7.46,East,Coastal,KOH-400
PM_000171,GEN_0018,2023-08-18,2023-09-10,2023-09-10,Quarterly Service,Completed,23,0,Normal,4.41,292.94,25.0,55.73,373.67,7.75,East,Coastal,KOH-400
PM_000172,GEN_0018,2023-11-29,2023-12-21,2023-12-21,Oil & Filter,Completed,22,0,Normal,5.08,461.93,286.72,83.89,832.54,8.02,East,Coastal,KOH-400
PM_000173,GEN_0018,2024-03-12,2024-03-16,2024-03-16,Load Bank Test,Completed,4,1,Normal,6.4,559.39,340.45,75.73,975.57,8.26,East,Coastal,KOH-400
PM_000174,GEN_0018,2024-06-18,2024-06-18,2024-06-18,Load Bank Test,Completed,0,1,Normal,5.15,342.54,265.88,12.79,621.21,8.52,East,Coastal,KOH-400
PM_000175,GEN_0018,2024-09-13,2024-09-19,2024-09-19,Quarterly Service,Completed,6,1,Normal,7.39,608.38,175.56,20.6,804.54,8.77,East,Coastal,KOH-400
PM_000176,GEN_0018,2024-12-11,2025-01-03,2025-01-03,Quarterly Service,Completed,23,0,Normal,3.96,360.74,61.9,0.0,422.64,9.06,East,Coastal,KOH-400
PM_000177,GEN_0018,2025-04-15,2025-04-19,2025-04-19,Quarterly Service,Completed,4,1,Normal,4.39,388.86,345.67,17.66,752.19,9.35,East,Coastal,KOH-400
PM_000178,GEN_0018,2025-07-28,2025-08-03,2025-08-03,Quarterly Service,Completed,6,1,Normal,6.43,422.39,239.2,33.36,694.95,9.64,East,Coastal,KOH-400
PM_000179,GEN_0018,2025-10-24,2025-10-31,2025-10-31,Routine Inspection,Completed,7,1,Normal,6.22,391.72,128.81,39.83,560.36,9.89,East,Coastal,KOH-400
PM_000180,GEN_0019,2023-01-18,2023-01-15,2023-01-15,Oil & Filter,Completed,-3,1,High,6.0,519.79,140.4,51.64,711.83,1.27,Central,Coastal,CUM-500
PM_000181,GEN_0019,2023-07-26,2023-08-01,2023-08-01,Oil & Filter,Completed,6,1,High,8.21,668.4,178.2,73.15,919.75,1.81,Central,Coastal,CUM-500
PM_000182,GEN_0019,2024-02-03,2024-02-03,2024-02-03,Oil & Filter,Completed,0,1,High,5.37,408.08,140.0,42.35,590.43,2.32,Central,Coastal,CUM-500
PM_000183,GEN_0019,2024-08-12,2024-08-24,2024-08-24,Oil & Filter,Completed,12,0,High,8.37,531.97,35.91,34.64,602.52,2.87,Central,Coastal,CUM-500
PM_000184,GEN_0019,2025-02-09,2025-02-04,2025-02-04,Quarterly Service,Completed,-5,1,High,4.29,407.03,139.15,45.31,591.49,3.32,Central,Coastal,CUM-500
PM_000185,GEN_0019,2025-08-01,2025-08-16,2025-08-16,Oil & Filter,Completed,15,0,High,7.48,437.22,304.73,71.65,813.6,3.85,Central,Coastal,CUM-500
PM_000186,GEN_0020,2023-02-14,2023-02-18,2023-02-18,Load Bank Test,Completed,4,1,Normal,4.15,322.44,80.84,35.29,438.57,5.19,East,Urban,CUM-500
PM_000187,GEN_0020,2023-06-08,2023-06-09,2023-06-09,Quarterly Service,Completed,1,1,Normal,5.43,436.47,122.82,53.39,612.68,5.49,East,Urban,CUM-500
PM_000188,GEN_0020,2023-10-14,2023-10-22,2023-10-22,Oil & Filter,Completed,8,0,Normal,6.61,612.95,104.54,57.41,774.9,5.86,East,Urban,CUM-500
PM_000189,GEN_0020,2024-02-26,2024-03-04,2024-03-04,Routine Inspection,Completed,7,1,Normal,6.12,480.76,85.85,68.12,634.73,6.23,East,Urban,CUM-500
PM_000190,GEN_0020,2024-07-02,2024-07-02,2024-07-02,Oil & Filter,Completed,0,1,Normal,3.7,235.2,240.97,84.52,560.69,6.56,East,Urban,CUM-500
PM_000191,GEN_0020,2024-11-05,2024-11-17,2024-11-17,Routine Inspection,Completed,12,0,Normal,5.42,427.85,170.85,20.48,619.18,6.93,East,Urban,CUM-500
PM_000192,GEN_0020,2025-03-19,2025-03-26,2025-03-26,Quarterly Service,Completed,7,1,Normal,5.53,416.63,215.99,50.66,683.28,7.29,East,Urban,CUM-500
PM_000193,GEN_0020,2025-07-13,2025-07-30,2025-07-30,Quarterly Service,Completed,17,0,Normal,2.55,161.84,25.0,20.39,207.23,7.63,East,Urban,CUM-500
PM_000194,GEN_0020,2025-12-05,2025-11-30,2025-11-30,Oil & Filter,Completed,-5,1,Normal,4.03,225.78,102.2,41.49,369.47,7.97,East,Urban,CUM-500
PM_000195,GEN_0021,2023-03-26,2023-03-23,2023-03-23,Quarterly Service,Completed,-3,1,Normal,4.99,355.16,193.68,42.81,591.65,3.81,Central,Rural,KOH-400
PM_000196,GEN_0021,2023-07-02,2023-07-20,2023-07-20,Load Bank Test,Completed,18,0,Normal,4.74,378.27,171.86,82.09,632.22,4.14,Central,Rural,KOH-400
PM_000197,GEN_0021,2023-10-26,2023-11-10,2023-11-10,Routine Inspection,Completed,15,0,Normal,1.5,129.35,234.31,28.32,391.98,4.45,Central,Rural,KOH-400
PM_000198,GEN_0021,2024-02-02,2024-02-04,2024-02-04,Oil & Filter,Completed,2,1,Normal,1.51,127.6,164.15,51.75,343.5,4.68,Central,Rural,KOH-400
PM_000199,GEN_0021,2024-05-05,2024-04-30,2024-04-30,Quarterly Service,Completed,-5,1,Normal,4.83,446.12,147.39,65.91,659.42,4.92,Central,Rural,KOH-400
PM_000200,GEN_0021,2024-08-04,2024-08-19,2024-08-19,Load Bank Test,Completed,15,0,Normal,7.39,497.68,181.54,65.57,744.79,5.22,Central,Rural,KOH-400
PM_000201,GEN_0021,2024-11-05,2024-10-31,2024-10-31,Routine Inspection,Completed,-5,1,Normal,8.95,600.62,25.0,26.22,651.84,5.42,Central,Rural,KOH-400
PM_000202,GEN_0021,2025-01-18,2025-02-15,2025-02-15,Routine Inspection,Completed,28,0,Normal,4.82,430.43,182.28,12.55,625.26,5.72,Central,Rural,KOH-400
PM_000203,GEN_0021,2025-05-10,2025-05-17,2025-05-17,Quarterly Service,Completed,7,1,Normal,3.44,325.35,225.33,31.36,582.04,5.97,Central,Rural,KOH-400
PM_000204,GEN_0021,2025-08-03,2025-08-06,2025-08-06,Quarterly Service,Completed,3,1,Normal,6.98,522.44,193.61,53.7,769.75,6.19,Central,Rural,KOH-400
PM_000205,GEN_0021,2025-11-11,2025-11-30,2025-11-30,Routine Inspection,Completed,19,0,Normal,6.56,432.19,121.22,60.62,614.03,6.51,Central,Rural,KOH-400
PM_000206,GEN_0022,2023-02-04,2023-02-16,2023-02-16,Routine Inspection,Completed,12,0,Normal,7.97,439.5,242.13,60.11,741.74,5.28,West,Coastal,KOH-400
PM_000207,GEN_0022,2023-05-16,2023-05-17,2023-05-17,Quarterly Service,Completed,1,1,Normal,4.47,315.41,252.0,14.54,581.95,5.53,West,Coastal,KOH-400
PM_000208,GEN_0022,2023-08-20,2023-09-01,2023-09-01,Oil & Filter,Completed,12,0,Normal,8.13,631.28,151.38,64.39,847.05,5.82,West,Coastal,KOH-400
PM_000209,GEN_0022,2023-12-06,2023-12-12,2023-12-12,Oil & Filter,Completed,6,1,Normal,5.43,504.66,259.04,45.64,809.34,6.1,West,Coastal,KOH-400
PM_000210,GEN_0022,2024-03-14,2024-03-09,2024-03-09,Quarterly Service,Completed,-5,1,Normal,4.38,298.4,297.18,45.94,641.52,6.34,West,Coastal,KOH-400
PM_000211,GEN_0022,2024-06-19,2024-07-09,2024-07-09,Routine Inspection,Completed,20,0,Normal,9.02,514.26,164.26,53.45,731.97,6.68,West,Coastal,KOH-400
PM_000212,GEN_0022,2024-09-30,2024-10-15,2024-10-15,Oil & Filter,Completed,15,0,Normal,7.07,417.22,289.63,32.78,739.63,6.95,West,Coastal,KOH-400
PM_000213,GEN_0022,2025-01-09,2025-01-09,2025-01-09,Routine Inspection,Completed,0,1,Normal,2.34,205.8,221.31,32.1,459.21,7.18,West,Coastal,KOH-400
PM_000214,GEN_0022,2025-04-01,2025-03-27,2025-03-27,Load Bank Test,Completed,-5,1,Normal,5.63,438.0,83.77,19.37,541.14,7.39,West,Coastal,KOH-400
PM_000215,GEN_0022,2025-06-18,2025-06-23,2025-06-23,Load Bank Test,Completed,5,1,Normal,6.97,564.66,143.49,81.83,789.98,7.63,West,Coastal,KOH-400
PM_000216,GEN_0022,2025-09-24,2025-09-20,2025-09-20,Load Bank Test,Completed,-4,1,Normal,5.3,335.82,219.64,47.73,603.19,7.88,West,Coastal,KOH-400
PM_000217,GEN_0022,2025-12-13,2025-12-27,2025-12-27,Load Bank Test,Completed,14,0,Normal,4.49,258.32,291.24,13.97,563.53,8.15,West,Coastal,KOH-400
PM_000218,GEN_0023,2023-02-17,2023-02-18,2023-02-18,Load Bank Test,Completed,1,1,Normal,7.84,731.4,299.27,24.16,1054.83,6.95,West,Urban,CAT-450
PM_000219,GEN_0023,2023-06-28,2023-07-02,2023-07-02,Routine Inspection,Completed,4,1,Normal,3.86,334.18,300.44,46.86,681.48,7.31,West,Urban,CAT-450
PM_000220,GEN_0023,2023-11-07,2023-11-18,2023-11-18,Load Bank Test,Completed,11,0,Normal,3.75,240.46,201.49,40.71,482.66,7.69,West,Urban,CAT-450
PM_000221,GEN_0023,2024-03-22,2024-04-04,2024-04-04,Quarterly Service,Completed,13,0,Normal,5.33,475.87,236.54,55.75,768.16,8.07,West,Urban,CAT-450
PM_000222,GEN_0023,2024-08-08,2024-08-05,2024-08-05,Load Bank Test,Completed,-3,1,Normal,3.04,190.07,145.36,58.81,394.24,8.41,West,Urban,CAT-450
PM_000223,GEN_0023,2024-12-11,2024-12-06,2024-12-06,Load Bank Test,Completed,-5,1,Normal,6.04,519.1,261.2,17.11,797.41,8.74,West,Urban,CAT-450
PM_000224,GEN_0023,2025-04-09,2025-04-07,2025-04-07,Oil & Filter,Completed,-2,1,Normal,6.18,446.07,69.21,83.46,598.74,9.08,West,Urban,CAT-450
PM_000225,GEN_0023,2025-07-27,2025-07-30,2025-07-30,Load Bank Test,Completed,3,1,Normal,7.76,458.16,285.29,12.21,755.66,9.39,West,Urban,CAT-450
PM_000226,GEN_0023,2025-11-16,2025-11-19,2025-11-19,Load Bank Test,Completed,3,1,Normal,7.65,633.08,119.22,65.81,818.11,9.7,West,Urban,CAT-450
PM_000227,GEN_0024,2023-02-13,2023-02-16,2023-02-16,Load Bank Test,Completed,3,1,High,6.32,523.96,294.76,42.83,861.55,5.76,North,Cold,MTU-480
PM_000228,GEN_0024,2023-06-25,2023-07-03,2023-07-03,Quarterly Service,Completed,8,0,High,3.85,215.18,132.95,5.28,353.41,6.14,North,Cold,MTU-480
PM_000229,GEN_0024,2023-11-12,2023-11-26,2023-11-26,Load Bank Test,Completed,14,0,High,6.45,385.03,180.66,90.85,656.54,6.54,North,Cold,MTU-480
PM_000230,GEN_0024,2024-03-24,2024-04-09,2024-04-09,Quarterly Service,Completed,16,0,High,6.43,371.11,279.82,9.53,660.46,6.91,North,Cold,MTU-480
PM_000231,GEN_0024,2024-08-12,2024-08-18,2024-08-18,Oil & Filter,Completed,6,1,High,8.27,645.58,271.95,33.52,951.05,7.27,North,Cold,MTU-480
PM_000232,GEN_0024,2024-12-08,2024-12-03,2024-12-03,Routine Inspection,Completed,-5,1,High,4.93,331.94,346.4,0.0,678.34,7.56,North,Cold,MTU-480
PM_000233,GEN_0024,2025-04-03,2025-04-08,2025-04-08,Routine Inspection,Completed,5,1,High,3.13,226.44,243.68,56.05,526.17,7.9,North,Cold,MTU-480
PM_000234,GEN_0024,2025-08-16,2025-08-24,2025-08-24,Quarterly Service,Completed,8,0,High,5.08,452.84,309.49,54.26,816.59,8.28,North,Cold,MTU-480
PM_000235,GEN_0025,2023-03-03,2023-02-27,2023-02-27,Oil & Filter,Completed,-4,1,Normal,1.5,139.65,239.08,37.44,416.17,1.81,East,Urban,CUM-500
PM_000236,GEN_0025,2023-08-27,2023-09-06,2023-09-06,Oil & Filter,Completed,10,0,Normal,6.91,527.8,239.74,31.9,799.44,2.34,East,Urban,CUM-500
PM_000237,GEN_0025,2024-02-21,2024-02-18,2024-02-18,Oil & Filter,Completed,-3,1,Normal,8.0,462.66,221.89,42.02,726.57,2.79,East,Urban,CUM-500
PM_000238,GEN_0025,2024-08-21,2024-09-09,2024-09-09,Load Bank Test,Completed,19,0,Normal,4.64,270.22,190.83,3.93,464.98,3.35,East,Urban,CUM-500
PM_000239,GEN_0025,2025-02-26,2025-02-21,2025-02-21,Quarterly Service,Completed,-5,1,Normal,6.29,424.0,93.54,84.3,601.84,3.8,East,Urban,CUM-500
PM_000240,GEN_0025,2025-08-26,2025-09-01,2025-09-01,Load Bank Test,Completed,6,1,Normal,4.12,308.85,193.99,40.87,543.71,4.32,East,Urban,CUM-500
PM_000241,GEN_0026,2023-03-19,2023-03-30,2023-03-30,Load Bank Test,Completed,11,0,Normal,5.3,495.32,313.2,31.97,840.49,0.1,West,Cold,CAT-450
PM_000242,GEN_0026,2023-07-20,2023-08-08,2023-08-08,Quarterly Service,Completed,19,0,Normal,4.11,281.32,210.12,24.36,515.8,0.1,West,Cold,CAT-450
PM_000243,GEN_0026,2023-11-29,2023-11-24,2023-11-24,Routine Inspection,Completed,-5,1,Normal,5.15,422.15,260.72,32.84,715.71,0.1,West,Cold,CAT-450
PM_000244,GEN_0026,2024-03-26,2024-03-25,2024-03-25,Oil & Filter,Completed,-1,1,Normal,4.66,442.23,236.02,42.21,720.46,0.1,West,Cold,CAT-450
PM_000245,GEN_0026,2024-07-23,2024-07-27,2024-07-27,Routine Inspection,Completed,4,1,Normal,1.58,112.37,188.9,7.49,308.76,0.1,West,Cold,CAT-450
PM_000246,GEN_0026,2024-11-25,2024-12-06,2024-12-06,Routine Inspection,Completed,11,0,Normal,6.07,406.99,150.72,8.28,565.99,0.24,West,Cold,CAT-450
PM_000247,GEN_0026,2025-04-17,2025-05-08,2025-05-08,Load Bank Test,Completed,21,0,Normal,1.52,111.33,106.12,64.66,282.11,0.66,West,Cold,CAT-450
PM_000248,GEN_0026,2025-09-02,2025-09-13,2025-09-13,Quarterly Service,Completed,11,0,Normal,6.21,531.15,260.83,29.91,821.89,1.01,West,Cold,CAT-450
PM_000249,GEN_0027,2023-01-20,2023-01-20,2023-01-20,Quarterly Service,Completed,0,1,High,5.53,354.73,259.96,20.98,635.67,7.83,South,Hot-Dry,KOH-400
PM_000250,GEN_0027,2023-04-18,2023-04-13,2023-04-13,Quarterly Service,Completed,-5,1,High,3.34,247.5,115.83,0.0,363.33,8.06,South,Hot-Dry,KOH-400
PM_000251,GEN_0027,2023-07-06,2023-07-09,2023-07-09,Oil & Filter,Completed,3,1,High,5.49,403.32,145.02,68.89,617.23,8.3,South,Hot-Dry,KOH-400
PM_000252,GEN_0027,2023-10-13,2023-10-16,2023-10-16,Load Bank Test,Completed,3,1,High,7.41,643.01,96.14,36.41,775.56,8.57,South,Hot-Dry,KOH-400
PM_000253,GEN_0027,2024-01-11,2024-01-13,2024-01-13,Oil & Filter,Completed,2,1,High,9.56,696.33,253.51,42.93,992.77,8.81,South,Hot-Dry,KOH-400
PM_000254,GEN_0027,2024-04-21,2024-04-16,2024-04-16,Quarterly Service,Completed,-5,1,High,6.21,382.9,135.02,30.11,548.03,9.07,South,Hot-Dry,KOH-400
PM_000255,GEN_0027,2024-07-16,2024-07-22,2024-07-22,Quarterly Service,Completed,6,1,High,7.38,671.23,247.53,28.33,947.09,9.34,South,Hot-Dry,KOH-400
PM_000256,GEN_0027,2024-10-29,2024-11-02,2024-11-02,Routine Inspection,Completed,4,1,High,5.91,503.77,79.1,47.83,630.7,9.62,South,Hot-Dry,KOH-400
PM_000257,GEN_0027,2025-02-12,2025-02-07,2025-02-07,Load Bank Test,Completed,-5,1,High,4.48,278.25,232.94,65.45,576.64,9.88,South,Hot-Dry,KOH-400
PM_000258,GEN_0027,2025-05-12,2025-05-15,2025-05-15,Routine Inspection,Completed,3,1,High,8.37,669.44,25.0,56.23,750.67,10.15,South,Hot-Dry,KOH-400
PM_000259,GEN_0027,2025-08-15,2025-08-10,2025-08-10,Routine Inspection,Completed,-5,1,High,8.42,578.61,321.75,24.22,924.58,10.39,South,Hot-Dry,KOH-400
PM_000260,GEN_0027,2025-11-20,2025-11-20,2025-11-20,Routine Inspection,Completed,0,1,High,5.0,301.59,262.87,45.1,609.56,10.67,South,Hot-Dry,KOH-400
PM_000261,GEN_0028,2023-03-30,2023-04-02,2023-04-02,Oil & Filter,Completed,3,1,Normal,4.87,337.29,73.61,59.35,470.25,0.1,South,Urban,CUM-500
PM_000262,GEN_0028,2023-07-09,2023-07-28,2023-07-28,Quarterly Service,Completed,19,0,Normal,2.43,196.85,361.61,42.48,600.94,0.1,South,Urban,CUM-500
PM_000263,GEN_0028,2023-11-06,2023-11-16,2023-11-16,Oil & Filter,Completed,10,0,Normal,5.38,451.42,146.35,53.43,651.2,0.1,South,Urban,CUM-500
PM_000264,GEN_0028,2024-02-16,2024-02-11,2024-02-11,Quarterly Service,Completed,-5,1,Normal,4.29,265.96,98.36,24.67,388.99,0.1,South,Urban,CUM-500
PM_000265,GEN_0028,2024-05-22,2024-06-08,2024-06-08,Routine Inspection,Completed,17,0,Normal,2.78,226.08,25.0,24.34,275.42,0.1,South,Urban,CUM-500
PM_000266,GEN_0028,2024-09-02,2024-09-14,2024-09-14,Load Bank Test,Completed,12,0,Normal,7.33,451.1,88.23,8.71,548.04,0.23,South,Urban,CUM-500
PM_000267,GEN_0028,2024-12-14,2024-12-26,2024-12-26,Routine Inspection,Completed,12,0,Normal,4.83,318.56,177.18,85.67,581.41,0.51,South,Urban,CUM-500
PM_000268,GEN_0028,2025-03-19,2025-04-10,2025-04-10,Routine Inspection,Completed,22,0,Normal,3.17,278.01,279.58,28.21,585.8,0.8,South,Urban,CUM-500
PM_000269,GEN_0028,2025-07-19,2025-08-15,2025-08-15,Oil & Filter,Completed,27,0,Normal,5.89,503.0,257.66,52.41,813.07,1.15,South,Urban,CUM-500
PM_000270,GEN_0028,2025-11-24,2025-12-09,2025-12-09,Routine Inspection,Completed,15,0,Normal,5.37,329.49,212.77,51.51,593.77,1.47,South,Urban,CUM-500
PM_000271,GEN_0029,2023-05-05,2023-04-30,2023-04-30,Load Bank Test,Completed,-5,1,Normal,5.85,452.83,232.28,55.06,740.17,7.88,North,Coastal,KOH-400
PM_000272,GEN_0029,2023-11-04,2023-12-04,2023-12-04,Load Bank Test,Completed,30,0,Normal,6.86,629.74,158.49,34.96,823.19,8.48,North,Coastal,KOH-400
PM_000273,GEN_0029,2024-06-01,2024-06-17,2024-06-17,Quarterly Service,Completed,16,0,Normal,6.93,554.8,214.52,30.79,800.11,9.01,North,Coastal,KOH-400
PM_000274,GEN_0029,2024-12-02,2024-12-20,2024-12-20,Quarterly Service,Completed,18,0,Normal,7.34,420.67,158.12,46.69,625.48,9.52,North,Coastal,KOH-400
PM_000275,GEN_0029,2025-06-29,2025-07-10,2025-07-10,Routine Inspection,Completed,11,0,Normal,5.93,562.8,124.19,61.25,748.24,10.08,North,Coastal,KOH-400
PM_000276,GEN_0029,2025-12-28,2026-01-09,2026-01-09,Quarterly Service,Completed,12,0,Normal,2.9,190.72,306.75,62.17,559.64,10.58,North,Coastal,KOH-400
PM_000277,GEN_0030,2023-03-22,2023-03-27,2023-03-27,Routine Inspection,Completed,5,1,High,4.05,265.98,197.76,35.5,499.24,6.49,West,Coastal,CAT-450
PM_000278,GEN_0030,2023-06-15,2023-06-15,2023-06-15,Load Bank Test,Completed,0,1,High,3.73,314.7,375.27,83.57,773.54,6.71,West,Coastal,CAT-450
PM_000279,GEN_0030,2023-09-25,2023-09-29,2023-09-29,Quarterly Service,Completed,4,1,High,6.23,565.84,298.69,0.0,864.53,7.0,West,Coastal,CAT-450
PM_000280,GEN_0030,2023-12-29,2024-01-20,2024-01-20,Oil & Filter,Completed,22,0,High,3.9,367.74,212.8,35.42,615.96,7.31,West,Coastal,CAT-450
PM_000281,GEN_0030,2024-04-10,2024-05-02,2024-05-02,Load Bank Test,Completed,22,0,High,6.44,398.61,142.07,55.98,596.66,7.59,West,Coastal,CAT-450
PM_000282,GEN_0030,2024-07-26,2024-07-21,2024-07-21,Quarterly Service,Completed,-5,1,High,5.45,343.57,237.92,55.67,637.16,7.81,West,Coastal,CAT-450
PM_000283,GEN_0030,2024-10-10,2024-10-31,2024-10-31,Quarterly Service,Completed,21,0,High,5.22,326.84,232.13,6.68,565.65,8.09,West,Coastal,CAT-450
PM_000284,GEN_0030,2025-02-01,2025-01-31,2025-01-31,Load Bank Test,Completed,-1,1,High,5.05,474.29,279.51,58.16,811.96,8.34,West,Coastal,CAT-450
PM_000285,GEN_0030,2025-04-19,2025-04-19,2025-04-19,Load Bank Test,Completed,0,1,High,2.9,246.56,85.5,26.77,358.83,8.56,West,Coastal,CAT-450
PM_000286,GEN_0030,2025-07-09,2025-07-25,2025-07-25,Oil & Filter,Completed,16,0,High,6.19,569.94,204.99,61.7,836.63,8.82,West,Coastal,CAT-450
PM_000287,GEN_0030,2025-11-04,2025-11-19,2025-11-19,Routine Inspection,Completed,15,0,High,3.32,299.81,149.85,43.56,493.22,9.14,West,Coastal,CAT-450
PM_000288,GEN_0031,2023-02-13,2023-02-08,2023-02-08,Quarterly Service,Completed,-5,1,Normal,8.46,472.17,220.33,26.41,718.91,3.94,Central,Urban,GENX-550
PM_000289,GEN_0031,2023-06-13,2023-06-21,2023-06-21,Load Bank Test,Completed,8,0,Normal,3.39,215.05,122.14,0.0,337.19,4.3,Central,Urban,GENX-550
PM_000290,GEN_0031,2023-10-22,2023-10-25,2023-10-25,Routine Inspection,Completed,3,1,Normal,6.39,458.82,245.0,41.67,745.49,4.65,Central,Urban,GENX-550
PM_000291,GEN_0031,2024-02-25,2024-03-04,2024-03-04,Oil & Filter,Completed,8,0,Normal,8.39,793.24,224.01,51.92,1069.17,5.0,Central,Urban,GENX-550
PM_000292,GEN_0031,2024-07-09,2024-07-06,2024-07-06,Routine Inspection,Completed,-3,1,Normal,6.62,611.92,280.23,78.62,970.77,5.34,Central,Urban,GENX-550
PM_000293,GEN_0031,2024-10-29,2024-11-15,2024-11-15,Quarterly Service,Completed,17,0,Normal,8.14,652.38,63.96,97.06,813.4,5.71,Central,Urban,GENX-550
PM_000294,GEN_0031,2025-03-03,2025-03-15,2025-03-15,Load Bank Test,Completed,12,0,Normal,5.46,381.8,96.19,50.78,528.77,6.03,Central,Urban,GENX-550
PM_000295,GEN_0031,2025-07-12,2025-07-12,2025-07-12,Load Bank Test,Completed,0,1,Normal,6.67,518.51,25.0,40.19,583.7,6.36,Central,Urban,GENX-550
PM_000296,GEN_0031,2025-10-28,2025-11-12,2025-11-12,Oil & Filter,Completed,15,0,Normal,8.41,723.14,149.13,60.83,933.1,6.7,Central,Urban,GENX-550
PM_000297,GEN_0032,2023-02-01,2023-02-18,2023-02-18,Load Bank Test,Completed,17,0,Normal,5.39,478.76,291.39,29.65,799.8,7.32,West,Cold,CAT-450
PM_000298,GEN_0032,2023-06-07,2023-06-02,2023-06-02,Routine Inspection,Completed,-5,1,Normal,2.61,215.89,106.31,86.08,408.28,7.61,West,Cold,CAT-450
PM_000299,GEN_0032,2023-09-26,2023-10-12,2023-10-12,Routine Inspection,Completed,16,0,Normal,3.84,260.2,314.58,0.0,574.78,7.97,West,Cold,CAT-450
PM_000300,GEN_0032,2024-02-15,2024-02-18,2024-02-18,Quarterly Service,Completed,3,1,Normal,7.23,560.29,258.23,0.0,818.52,8.32,West,Cold,CAT-450
PM_000301,GEN_0032,2024-06-18,2024-07-04,2024-07-04,Load Bank Test,Completed,16,0,Normal,4.45,410.23,328.16,52.44,790.83,8.7,West,Cold,CAT-450
PM_000302,GEN_0032,2024-10-24,2024-11-01,2024-11-01,Oil & Filter,Completed,8,0,Normal,5.24,425.58,127.04,38.64,591.26,9.03,West,Cold,CAT-450
PM_000303,GEN_0032,2025-02-17,2025-02-28,2025-02-28,Quarterly Service,Completed,11,0,Normal,6.22,374.93,321.2,45.56,741.69,9.35,West,Cold,CAT-450
PM_000304,GEN_0032,2025-07-01,2025-07-14,2025-07-14,Load Bank Test,Completed,13,0,Normal,8.94,694.02,152.57,15.03,861.62,9.72,West,Cold,CAT-450
